author,published_at,updated_at,like_count,text,label,sentiment
@lutfincom3857,2024-01-17T16:51:38Z,2024-01-17T16:51:38Z,0.0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=13125"">3:38:45</a>",b a href,neutral
@Luke_5312,2024-01-17T08:44:27Z,2024-01-17T08:44:27Z,0.0,Salam perubahan<br>Yang suka keadaan sekarang dan yang suka joget joget lanjutin aja,b Greetings to change br Those who like the current situation and those who like dancing just continue,positive
@rayyaou3657,2024-01-17T07:48:26Z,2024-01-17T07:48:26Z,0.0,Prabowo kok ga jelas wkwk,b Prabowo why isn t he clear hahaha,positive
@nandaria5481,2024-01-17T05:39:58Z,2024-01-17T05:39:58Z,0.0,O,b O,neutral
@muhammadhanan82047,2024-01-17T02:55:22Z,2024-01-17T03:03:43Z,0.0,"khusus untuk org2 yg ingin kinerja Jokowi dilanjutkan, gw kasih tau ya, alasan kenapa kita harus pilih Ganjar dari pd pilih Prabowo...<br><br>1.Prabowo itu sudah tua, umurnya udah 70 thn/lebih, jd sulit untuk pergi kesana kemari kayak Jokowi, harus ke negara ini, ke negara itu... Prabowo akan mudah capek, kasian.<br>kalau Gibran yg disuruh, iya sih dia muda tapi kurang pengalaman takutnya malah jd bahan intimidasi pepimpin2 barat dan pemimpin2 lain. lebih baik pilih Ganjar, lebih muda, gk jauh beda sama Jokowi.<br><br>2.pak Ganjar dan pak Mahfud itu org yg jelas paling berpengalaman, rekam jejaknya jelas, berintegritas, dan yg paling penting akan memberantas korupsi<br><br>3.pak Ganjar didukung oleh banyak org2 baik dan keren2 seperti pak Andika Perkasa (mantan panglima TNI), bu Yenny Wahid, dan menteri2<br>seperti Retno Marsudi, Sri Mulyani, Sandiaga Uno, pak Basuki (menteri PUPR), pak Erick Thohir (Menteri BUMN), dan Pak Profesor Mahfud MD sendiri yg menjadi wakil pak Ganjar. org2 baik dan keren banyak yg mendukung pak Ganjar.",Especially for people who want Jokowi s performance to continue I ll tell you the reasons why we should choose Ganjar rather than Prabowo br br 1 Prabowo is old he is already 70 years old or more so it s hard to go here and there like Jokowi you have to go to this country to that country Prabowo will get tired easily poor thing If Gibran is the one who is told to do so yes he s young but he lacks experience He s afraid he ll become the subject of intimidation by western leaders and other leaders other it s better to choose Ganjar he s younger not much different from Jokowi br br 2 Pak Ganjar and Pak Mahfud are the people who are clearly the most experienced have a clear track record have integrity and most importantly will eradicate corruption br br 3 Mr Ganjar is supported by many good and cool people such as Mr Andika Perkasa former TNI commander Ms Yenny Wahid and ministers such as Retno Marsudi Sri Mulyani Sandiaga Uno Mr Basuki PUPR minister Mr Erick Thohir Minister of BUMN and Mr Professor Mahfud MD himself are Mr Ganjar s representatives Many good and cool people support Mr Ganjar,positive
@lutfincom3857,2024-01-17T02:16:43Z,2024-01-17T16:01:59Z,0.0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=10767"">2:59:27</a> ETIKA WKWKW, gak pantes bicara soal etik😅",b a href ETHICS WKWKW it s not appropriate to talk about ethics,neutral
@afie9469,2024-01-16T17:05:05Z,2024-01-16T17:05:05Z,0.0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=9254"">2:34:14</a> suara apa itu ya kok kyk ngos ngosan gt",b a href what s that sound,neutral
@riyajikk6857,2024-01-16T12:19:07Z,2024-01-16T12:19:07Z,0.0,gasuka ada penonton bayaran distudio syutingnya mba nana,I don t think there are paid spectators in the shooting studio Ms Nana,neutral
@Laodeerfin017,2024-01-16T05:43:44Z,2024-01-16T05:43:44Z,0.0,"Kita sdh tdk tahu mana debat yg serang personal dan mana yg tidak. Kadarnya serangannya tentu berbeda. Ada yg emosi karena di kasi nilai 11 dari 100. Ada yg berusaha tetap tenang karena dibilang cuman &quot;omon² doang&quot;. Padahal tanpa disadari, &quot;omon² doang&quot; itu nilanya = NOL (0). Kita kemudian merasa ibah dgn orang yg diberikan nilai 11 dari 100. Lalu membeci orang yg diberikan nilai &quot;0&quot; yg katanya cuman omong doank. Pikiran macam apa ini? Sudah hilangkah kewarasan itu?",b We no longer know which debates are personal attacks and which are not The level of attack is certainly different There were those who were emotional because they were given a score of 11 out of 100 There were those who tried to remain calm because they were told they were just talking Even though without realizing it just talking has a value ZERO 0 We then feel sorry for people who are given a score of 11 out of 100 Then we hate people who are given a score of 0 who are said to be just talking What kind of thoughts are these Has that sanity disappeared,negative
@Chirtod,2024-01-16T04:03:42Z,2024-01-16T04:03:42Z,0.0,gege,b gege,neutral
@vivokandis8682,2024-01-15T21:12:17Z,2024-01-15T21:12:17Z,0.0,"Najwa Shihab sayang ku 🌹😭🤧, maaf kan aku data ku sudah habis.jaringan internet ku gak bagus nih! aku Sayang kepada Mu, aku cinta padamu .",b Najwa Shihab my darling I m sorry my data has run out My internet network is not good I love you I love you,negative
@user-xn3mn2bk1d,2024-01-15T17:01:37Z,2024-01-15T17:01:37Z,0.0,"Baru lihat niih..progam idolaku dulu,,dn brharap juga pilihan capresnya sama,,jug mndukung kearifan kata dan bahasa juga kearifan demokrasi,,prabowo gibran tampa banyak bicara dn  hasud cukup dg krja nyata rakyat udah trjawab dn faham",Just saw this my previous idol program and I hope the choice of presidential candidate is the same it also supports the wisdom of words and language as well as the wisdom of democracy Prabowo Gibran without talking too much and hasuding just using real work the people have answered and understood,positive
@sukronfirdaus2711,2024-01-15T15:55:40Z,2024-01-15T15:55:40Z,0.0,Prabowo kek NPC😂,b Prabowo is like an NPC,positive
@blammaks0191,2024-01-15T13:12:30Z,2024-01-15T13:12:30Z,1.0,"PERHATIAN!!! <br>Buat seluruh masyarakat Indonesia yang masih ragu menentukan pilihan presiden RI terkhusus bagi kaum milenial dan gen Z. Saya akan memberikan gambaran sederhana<br><br>Kita ibarat kan ketiga paslon ini orang yang ngelamar kerja posisi presiden dan kita (Rakyat) adalah HRD yang akan menyeleksi calon pelamar tersebut.... <br><br>Hal yang di perlukan dalam seleksi tersebut yaitu<br>1. Harus buat CV (mencakup biodata serta pengalaman dan prestasi yang telah dilalui) <br>2. SKCK (Catatan baik/buruk) <br>3. Tahap interview/wawancara (adu gagasan visi misi/ debat KPU) + tes psikologi (mencakup kesehatan fisik, mental, dan emosional) <br><br>Itulah gambaran sederhana untuk memilih calon pemimpin untuk Indonesia. Jadi buat Seluruh Masyarakat Indonesia Cerdaslah dalam menyeleksi calon pelamar dan gunakan hak suara anda sebaik mungkin karna ini menyangkut masa depan kita selama 5 tahun kedepan... <br>Sekian...",b ATTENTION br For all Indonesian people who are still unsure about choosing the President of the Republic of Indonesia especially for millennials and Gen Z I will give a simple picture br br We are like these three candidate pairs people who are applying for the position of president and we the people HRD is the one who will select the prospective applicants br br Things needed for the selection are br 1 Must make a CV includes biodata as well as past experience and achievements br 2 SKCK Good bad notes br 3 Interview stage competition of ideas vision and mission KPU debate psychological test covering physical mental and emotional health br br That is a simple picture for selecting potential leaders for Indonesia So for all Indonesian people be smart in selecting prospective applicants and use your voting rights as best as possible because this concerns our future for the next 5 years br That s all,positive
@AkunbroZ,2024-01-15T13:07:05Z,2024-01-15T13:07:05Z,0.0,Luar biasa,b Outstanding,positive
@AkunbroZ,2024-01-15T13:05:24Z,2024-01-15T13:05:24Z,0.0,Sukses,b Success,positive
@user-bm1un5ok6t,2024-01-15T08:17:44Z,2024-01-15T08:17:44Z,0.0,Mba nana belain prabowo,b Mba Nana defends Prabowo,neutral
@user-bm1un5ok6t,2024-01-15T08:17:03Z,2024-01-15T08:17:03Z,0.0,"Kayanya mba,nana belain prabowo",b It s like sis nana defends Prabowo,positive
@DaunOfficial,2024-01-15T01:03:27Z,2024-01-15T01:03:27Z,0.0,Ambisi pribadi = pak wowo 1x cawapres 3x capres,b Personal ambition sir wowo 1x cawapres 3x presidential candidate,neutral
@kanzialam,2024-01-14T23:58:05Z,2024-01-14T23:58:05Z,0.0,"Terima kasih mba najwa dan team, untuk orang awam seperti saya yang sulit mencari data sebuah kebenaran. Saya bisa liat di website. Semoga tetap terjaga kepercayaannya dan tidak memihak kepada siapapun.",b Thank you Ms Najwa and team for lay people like me who find it difficult to find truth data I can see it on the website Hopefully they will maintain their trust and not take sides with anyone,positive
@rotanindofurniture2767,2024-01-14T16:29:46Z,2024-01-14T16:29:46Z,0.0,Prabowo Gibran Yes,b Prabowo Gibran Yes,positive
@erwinoktama,2024-01-14T16:23:28Z,2024-01-14T16:23:28Z,0.0,3,b 3,neutral
@rhardim6127,2024-01-14T16:19:57Z,2024-01-14T16:19:57Z,0.0,"Kenyataannya debat capres dinegara demokrasi tidak hanya sebatas program tetapi juga pribadi bahkan keluarganya, untuk memastikan mendapatkan pemimpin yang mempunyai gagasan dan bersih.",In reality presidential candidate debates in democratic countries are not only limited to programs but also to individuals and even their families to ensure that they get leaders who have ideas and are clean,positive
@rotanindofurniture2767,2024-01-14T16:06:06Z,2024-01-14T16:06:06Z,0.0,Prabowo is the best,b Prabowo is the best,positive
@enggarjati3822,2024-01-14T15:43:27Z,2024-01-14T15:43:27Z,0.0,"&quot;KALAU MENGGUNAKAN ISTILAH, MAKA HARUS DI JELASKAN &quot; Seolah&quot; menutupi kesalahan 02 di debat cawapres kemarin agar debat cawapres ke 2 tidak di balas dengan istilah singkatan lagi... Luar biasa caranya KPU 😅",b IF YOU USE TERMS THEN THEY MUST BE EXPLAINED As if covering up mistake 02 in yesterday s cawapres debate so that the 2nd cawapres debate is not answered with more abbreviated terms The KPU s method is extraordinary,negative
@Allisee105,2024-01-14T14:20:24Z,2024-01-14T14:20:24Z,2.0,"Ganjar saya nilai Nol Kecil, sedangkan Anies Nol Besar .",b My reward is a Small Zero while Anies s is a Big Zero,positive
@muhammadumarabdulaziz5901,2024-01-14T13:08:56Z,2024-01-14T13:08:56Z,0.0,JUSTRU LU WO YANG TIDAK BERHAK BICARA ETIK DAN MEMBERI CONTOH ETIK TIDAK BAIK,b IT S YOU WHO HAVE NO RIGHT TO TALK ABOUT ETHICS AND SET AN EXAMPLE OF BAD ETHICS,negative
@sitisofiatussaadah1841,2024-01-14T12:53:19Z,2024-01-14T12:53:19Z,0.0,Mbak nana hari ini gk live?,Miss Nana today is HK live,negative
@chofifahlutfunnisa1341,2024-01-14T12:53:09Z,2024-01-14T12:53:09Z,1.0,"Anis ngmngin Palestina wkw pdhl yg bulak balik ngurus Prabowo, anis ngapain",b Anis wants Palestine even though the one who is back is taking care of Prabowo what is Anis doing,positive
@chofifahlutfunnisa1341,2024-01-14T12:34:50Z,2024-01-14T12:34:50Z,0.0,"Anis ga mikirin keamanan negara, <br>Membahayakan",b Anis doesn t think about national security br is dangerous,negative
@mehere8511,2024-01-14T11:14:33Z,2024-01-14T11:14:33Z,0.0,"Aduh byk janji gratis ini, kasih kemakmuran buat ini itu. Saya hanya minta jgn koropsi, tebas smua korupsi, negara jangan ngutang lagi, uang korupsi cukup utk bayar hutang. Yg ngutang negara, yg bayar rakyat. Yang kaya org2 pemerintahan. Apa kabar orang2 miskin? Makmurin org2 dlam jg?",b Oh there are so many free promises give prosperity to this and that I just ask that there be no corruption cut down all corruption the country should not borrow any more the money from corruption is enough to pay the debt The one who owes the state the people pay The rich government people How are the poor people doing Prosper the people inside too,positive
@pakhoy429,2024-01-14T07:58:57Z,2024-01-14T07:58:57Z,0.0,anis yakin apa yg dia ucapkan...,b anis is sure what he said,positive
@user-ut3vp2yg6n,2024-01-14T07:33:39Z,2024-01-14T07:33:39Z,0.0,Saya sangat senang melihat para elit politik dengan partai yang di usung masing2 partai apalagi bukan hanya debat baku hantam dong karna bagi rakyat mau prabowo.mau Anis.mau Ganjar tidak ada gunanya untuk rakyat kecil karna hanya akan menggemukkan partai dan para elitnya siapa yang akan di usung dan jadi..Karena bagi rakyat kecil GK kerja gak makan modar.siapapun yang jadi tidak akan mengubah apapun untuk rakyat jadi debatan atas nama rakyat dan negara saya suka sekali debat dan pembelaannya lebih seru lagi kok GK baku hantam sekalian😂😂😂,b I m very happy to see the political elites with the parties that each party is promoting especially not just a fisticuffs debate bro because for the people want Prabowo it will be carried out and done Because for the small people GK works and doesn t eat capital Whoever does it won t change anything for the people So the debate is on behalf of the people and the country I really like the debate and the defense is even more exciting why is GK fighting all over,positive
@nemagraphia,2024-01-14T07:06:39Z,2024-01-14T07:06:39Z,0.0,"kita tau kalo gk curang siapa yang akan memenangkan hati rakyat,....dan memenangkan pemilu tahun ini",We know if we don t cheat who will win the hearts of the people and win this year s election,positive
@dapoerkunir9718,2024-01-14T06:14:27Z,2024-01-14T06:14:27Z,0.0,"kalian yg bacot bicara menilai pak prabowo tidak bisa bekerja..kalian apa kerjaankalian jg bagus,,jgn menilai org jika anda banyak buruknya.",Those of you who talk too much don t think that Mr Prabowo can t work you guys are good at what you do don t judge people if they have a lot of bad things,negative
@dapoerkunir9718,2024-01-14T06:02:39Z,2024-01-14T06:02:39Z,0.0,anis cerdas..ganjar pinter tapi yg jadi presiden Prabowo..,b anis is smart ganjar is smart but Prabowo is the one who becomes president,positive
@ykiaviral3861,2024-01-14T04:32:42Z,2024-01-14T04:32:42Z,0.0,"Itulah gambaran pemimpin sekarang bukan adu argumen masa depan saling fitnah saling menjatuhkan tdk punya strategi membangun indo. Bodohnya masyarakan yang mudah dibodohi (yg pikirannya pendek terlalu fanatik) dan terprofokasi krn fanatik saling ikut²an serang.<br>Cocok dgn anis pilih anis, cocok dgn pranbowo  pilih prabowo, cocok dgn ganjar pilih ganjar. Gak perlu kita ikut²an saling membenci krn fanatik krn kalian di tertawakan para petugas partai krn mbak nana itu pilih anis, mereka berhasil mengadu kalian.",b That s the picture of leaders now not fighting arguments the future slandering each other bringing each other down not having a strategy to build Indonesia The people who are easily fooled whose short minds are too fanatical are stupid and are provoked because fanatics join in attacking each other br Suitable for Anis choose Anis Suitable for Pranbowo choose Prabowo Suitable for Gangar choose Gangar There s no need for us to join in hating each other because we are fanatics because the party officials laughed at you because Miss Nana chose Anis they succeeded in pitting you against each other,positive
@user-wf1tk6gh7d,2024-01-14T03:05:57Z,2024-01-14T03:05:57Z,0.0,Pak prabowo aku padamu pakkk❤❤❤❤,b Pak Prabowo I m with you sir,neutral
@user-wf1tk6gh7d,2024-01-14T03:05:48Z,2024-01-14T03:05:48Z,0.0,Pak prabowo aku padamu pakkk❤❤❤❤,b Pak Prabowo I m with you sir,neutral
@user-wf1tk6gh7d,2024-01-14T03:05:35Z,2024-01-14T03:05:35Z,0.0,Pak prabowo aku padamu pakkk❤❤❤❤,b Pak Prabowo I m with you sir,neutral
@user-wf1tk6gh7d,2024-01-14T03:05:11Z,2024-01-14T03:05:11Z,0.0,Pak prabowo❤❤❤,b Pak Prabowo,neutral
@yulirusnanto947,2024-01-14T02:12:22Z,2024-01-14T02:12:22Z,0.0,"itulah yg nama nya diplomatic power, dan itu showcase pertama nya ya oresin bang Nici Siahaan",b that s what is called diplomatic power and that s the first showcase bro Nici Siahaan,neutral
@rumahbelajarkampung4841,2024-01-14T02:01:23Z,2024-01-14T02:01:23Z,0.0,"Membawa catatan dr rumah tak jauh beda dengan anak SMA yg nyontek saat ujian,,, 😂",Bringing notes from home is not much different from high school students cheating on exams,negative
@rumahbelajarkampung4841,2024-01-14T02:00:03Z,2024-01-14T02:00:03Z,0.0,"Membawa catatan dari rumah, emang bisa?",b Bring notes from home is that possible,neutral
@user-qf1td5zf4e,2024-01-14T00:57:11Z,2024-01-14T00:57:11Z,0.0,Habis ngungkapin data kok elektabilitasnya turun? Chuuaaaks,b After disclosing the data how come the electability has dropped Chuuaaaks,neutral
@key7123,2024-01-13T22:28:57Z,2024-01-13T22:28:57Z,0.0,Shinzō o sasageyo 🔥<br>Shinzō o sasageyo 🔥<br>Shinzō o sasageyo 🔥,b New Z o Offer br New Z O Offer br New Z O Offer,neutral
@user-hc7db7jt9n,2024-01-13T19:37:17Z,2024-01-13T19:37:17Z,0.0,"Pesawat terpung ga tuh  di menit <a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=6020"">01:40:20</a>",b The plane was stuck in minutes a href,negative
@Iky830,2024-01-13T14:39:28Z,2024-01-13T14:39:28Z,0.0,gubernur vs menhan,governor and minister of defense,positive
@arieheriza9449,2024-01-13T13:31:03Z,2024-01-13T13:31:03Z,1.0,"Hasil survei, 70% suara rakyat yg mendukung prabowo di pemilu 2019 pindah ke Anis",b Survey results show that 70 of the people s votes who supported Prabowo in the 2019 election moved to Anis,positive
@user-mn1lg6tf9h,2024-01-13T13:30:23Z,2024-01-13T13:30:23Z,0.0,"1. Gk bisa kerja bisanya ngomong ngelantur, janji palsu<br>2. Tegas, kerja nyata<br>3. Salah partai, belum siap jadi presiden, ikut perintah nyonya mega",b 1 Can t work usually talks nonsense makes false promises br 2 Firm real work br 3 Wrong party not ready to be president follow Madame Mega s orders,negative
