author,published_at,updated_at,like_count,text
@pakhoy429,2024-01-14T07:58:57Z,2024-01-14T07:58:57Z,0,anis yakin apa yg dia ucapkan...
@user-ut3vp2yg6n,2024-01-14T07:33:39Z,2024-01-14T07:33:39Z,0,Saya sangat senang melihat para elit politik dengan partai yang di usung masing2 partai apalagi bukan hanya debat baku hantam dong karna bagi rakyat mau prabowo.mau Anis.mau Ganjar tidak ada gunanya untuk rakyat kecil karna hanya akan menggemukkan partai dan para elitnya siapa yang akan di usung dan jadi..Karena bagi rakyat kecil GK kerja gak makan modar.siapapun yang jadi tidak akan mengubah apapun untuk rakyat jadi debatan atas nama rakyat dan negara saya suka sekali debat dan pembelaannya lebih seru lagi kok GK baku hantam sekalian😂😂😂
@nemagraphia,2024-01-14T07:06:39Z,2024-01-14T07:06:39Z,0,"kita tau kalo gk curang siapa yang akan memenangkan hati rakyat,....dan memenangkan pemilu tahun ini"
@dapoerkunir9718,2024-01-14T06:14:27Z,2024-01-14T06:14:27Z,0,"kalian yg bacot bicara menilai pak prabowo tidak bisa bekerja..kalian apa kerjaankalian jg bagus,,jgn menilai org jika anda banyak buruknya."
@dapoerkunir9718,2024-01-14T06:02:39Z,2024-01-14T06:02:39Z,0,anis cerdas..ganjar pinter tapi yg jadi presiden Prabowo..
@ykiaviral3861,2024-01-14T04:32:42Z,2024-01-14T04:32:42Z,0,"Itulah gambaran pemimpin sekarang bukan adu argumen masa depan saling fitnah saling menjatuhkan tdk punya strategi membangun indo. Bodohnya masyarakan yang mudah dibodohi (yg pikirannya pendek terlalu fanatik) dan terprofokasi krn fanatik saling ikut²an serang.<br>Cocok dgn anis pilih anis, cocok dgn pranbowo  pilih prabowo, cocok dgn ganjar pilih ganjar. Gak perlu kita ikut²an saling membenci krn fanatik krn kalian di tertawakan para petugas partai krn mbak nana itu pilih anis, mereka berhasil mengadu kalian."
@user-wf1tk6gh7d,2024-01-14T03:05:57Z,2024-01-14T03:05:57Z,0,Pak prabowo aku padamu pakkk❤❤❤❤
@user-wf1tk6gh7d,2024-01-14T03:05:48Z,2024-01-14T03:05:48Z,0,Pak prabowo aku padamu pakkk❤❤❤❤
@user-wf1tk6gh7d,2024-01-14T03:05:35Z,2024-01-14T03:05:35Z,0,Pak prabowo aku padamu pakkk❤❤❤❤
@user-wf1tk6gh7d,2024-01-14T03:05:11Z,2024-01-14T03:05:11Z,0,Pak prabowo❤❤❤
@yulirusnanto947,2024-01-14T02:12:22Z,2024-01-14T02:12:22Z,0,"itulah yg nama nya diplomatic power, dan itu showcase pertama nya ya oresin bang Nici Siahaan"
@rumahbelajarkampung4841,2024-01-14T02:01:23Z,2024-01-14T02:01:23Z,0,"Membawa catatan dr rumah tak jauh beda dengan anak SMA yg nyontek saat ujian,,, 😂"
@rumahbelajarkampung4841,2024-01-14T02:00:03Z,2024-01-14T02:00:03Z,0,"Membawa catatan dari rumah, emang bisa?"
@user-qf1td5zf4e,2024-01-14T00:57:11Z,2024-01-14T00:57:11Z,0,Habis ngungkapin data kok elektabilitasnya turun? Chuuaaaks
@key7123,2024-01-13T22:28:57Z,2024-01-13T22:28:57Z,0,Shinzō o sasageyo 🔥<br>Shinzō o sasageyo 🔥<br>Shinzō o sasageyo 🔥
@user-hc7db7jt9n,2024-01-13T19:37:17Z,2024-01-13T19:37:17Z,0,"Pesawat terpung ga tuh  di menit <a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=6020"">01:40:20</a>"
@Iky830,2024-01-13T14:39:28Z,2024-01-13T14:39:28Z,0,gubernur vs menhan
@arieheriza9449,2024-01-13T13:31:03Z,2024-01-13T13:31:03Z,1,"Hasil survei, 70% suara rakyat yg mendukung prabowo di pemilu 2019 pindah ke Anis"
@user-mn1lg6tf9h,2024-01-13T13:30:23Z,2024-01-13T13:30:23Z,0,"1. Gk bisa kerja bisanya ngomong ngelantur, janji palsu<br>2. Tegas, kerja nyata<br>3. Salah partai, belum siap jadi presiden, ikut perintah nyonya mega"
@user-mn1lg6tf9h,2024-01-13T13:20:47Z,2024-01-13T13:20:47Z,0,No 2 pasti menang ❤
@hendrihary7763,2024-01-13T12:18:16Z,2024-01-13T12:18:16Z,0,Yg sok pinter yg sok banyak wawasan no capres berapa guys
@hendrihary7763,2024-01-13T12:17:45Z,2024-01-13T12:17:45Z,0,Yg paling ngeselin mukanya no capres berapa guys
@trygaming7716,2024-01-13T10:27:11Z,2024-01-13T10:27:11Z,0,"Membahas kinerja orang, menilai kekurangan kerja orang, dibaluti s3 marketing dlm memaparkan, sebenernya mau jadi Presiden apa .......<br>(isi sendiri lah)<br>Omongin apa yg mau lu lakuin dengan Indonesia bukan salah ini salahin itu 😞"
@suhendrohendro2845,2024-01-13T08:26:47Z,2024-01-13T08:26:47Z,0,Kayaknya yg jadi penontontnya emang suka ngelanggar aturan deeehhhh suruh keluar aj tu para penontonya
@suhendrohendro2845,2024-01-13T06:42:19Z,2024-01-13T06:42:19Z,0,"Jangan hanya ngomong membuka lapangan pekerjaan saja tapi rakyat indonesia banyak yg gak bisa kerja karena umur ,percuma lapangan pekerjaan banyak kalau yg di atas umur 31 gak bisa kerja lagi... mau sampai kapan pun yg miskin makin miskin jgn hanya menjajikan lapangan pekerjaan lapangan pekerjaan... liat sekarang rakyat indonesia banyak yg nganggur karena terpaut umur"
@hjicahsuminar9707,2024-01-13T06:30:28Z,2024-01-13T06:30:28Z,1,"Ko di denger2 bukannya bahas negara, kedua Paslon 1&amp;3 malah bahas kinerja org sih ??? Heyyyyyyy??? Apa kalian kinerjanya udh bagus juga ?? Mustahil 100%"
@adolfbastian661,2024-01-13T05:12:49Z,2024-01-13T05:12:49Z,0,Posisi Screennya diturunin sejajar pandangan mata kali mba nana.... sy dr sini pegel sendiri liatnya 😃🙏
@juan6273g,2024-01-13T03:43:50Z,2024-01-13T03:45:27Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=15258"">4:14:18</a>  Kami yang penggemar Forum Militer tahu betul-betul prestasi dan pencapaian bapak yang bagus-bagus. Memang waktunya terlalu singkat untuk bagus-bagusin diri dan memaparkan data yang banyak.<br>Waktu singkat lebih cocok menggambarkan garis besar ketimbang rincian.<br>Lebih fair kalau waktunya proporsional sesuai kebutuhan topiknya.<br><br>Saya lebih respect pada pak Ganjar saat ini perform bagus dan jelas poin-poin yang diinginkan nya ketimbang Anies yang low quality dalam perdebatan kali ini.<br><br>Tapi di sisi lain Presiden memang harus sanggup menghadapi kelicikan² konspirator yang kita tau semua gimana mencekiknya cara bermain para &quot;elit global&quot;<br><br>So, sepemandangan saya selama mengikuti forum² militer kalau menilai hasil kinerja pak Prabowo selama jadi menhan udah bagus dan banyak kemajuan, bandingkan dengan menhan sebelumnya, itu lebih fair dan nyata komparasinya.<br>Untuk Pak Ganjar, salut tim nya bagus dalam mempersiapkan pertarungan dan mendukung Capres nya. Untuk Anies, sorry no banget banyak yang aneh dan ga sinkron antara mulut dan hasil. Apalagi pas jaman kopit, bener-bener ngikut banget sama &quot;Mereka&quot;, betul dia punya prestasi tapi jangan lupa, janji dia aja banyak yg ga terealisasi.<br>😂 Kita semua tau itu.<br><br>Semua Paslon ga ada yang sempurna, tapi yg menciptakan stigma diri sebagai orang suci bagai Nabi, kumaha atuh? 😂<br><br>kita semua tau kesalahan masing-masing Paslon, dan kita semua tau betapa mengerikannya nya orang sok alim yang kita tidak tahu kapan dia bisa memakan.<br><br>Sampai saat ini pilihan saya belum bulat ke siapapun, tapi sudah jelas mengeliminasi Anies.<br>yg jelas Anies Red Flag dan PDI Red Flag."
@amyamaliailmy3446,2024-01-13T03:38:52Z,2024-01-13T03:38:52Z,3,"It&#39;s not about personal but about policy yah,, kebenaran itu harus disampaikan... kekurangan ktidakbenaran kudu diungkap,, biar pada melek dan Objektif"
@lathofiiahmad7099,2024-01-13T02:53:08Z,2024-01-13T02:53:08Z,0,Debat kelas TAPOS 🤣
@lathofiiahmad7099,2024-01-13T02:51:56Z,2024-01-13T02:51:56Z,0,Debat kerjasama ngeroasting pak prabowo 🤣 guilani😭😭😭
@muhammadhanan82047,2024-01-13T02:13:55Z,2024-01-13T02:13:55Z,5,"&quot;Maka, kalaulah kemudian seluruh data itu sudah ada dikepala kita, sudah tertuliskan dengan baik, maka yg diambil adalah keputusan, karena kita punya konsep untuk memutuskan itu. kecuali kita blank dan kita tidak pernah tau dari mana anda akan memulai, karena saya tau dari mana itu dimulai.&quot;<br><br>- Ganjar Pranowo."
@belinapardede2115,2024-01-13T02:12:22Z,2024-01-13T02:12:22Z,0,"kasian palestina dijadiin bahan doang sampe skrg kedua paslon blm ada tindakan apa” tuh sedangkan pak prabowo diem” udh nyumbang ke palestina pake uang pribadinya, keliatan mana yg banyak ngmg dong dan banyak aksi"
@dwikurniawan232,2024-01-13T01:28:19Z,2024-01-13T01:28:19Z,0,Penghianat itu kebanyakan pinter berbicara atau yg disebut bersilat lidah😂 cuman pinter bicara bukan bukti
@Dikagaspol-du9tv,2024-01-12T21:40:01Z,2024-01-12T21:40:01Z,1,"Masih bingung buat menentukan pilihan , anies (jago ngomong doang) , ganjar (selalu apa&quot; kebetulan) , prabowo (kurang setuju sama cawapres) , tapi kayanya harus prabowo nih"
@hamdanmr645,2024-01-12T19:46:28Z,2024-01-12T19:46:28Z,0,"Tidak semua yg bekas itu buruk bro. Lo gak punya duit beli mobil baru. Pasti lo beli mobil bekas, liat kondisi dan km."
@user-hd6ek6fn5z,2024-01-12T18:59:06Z,2024-01-12T18:59:06Z,0,"1,3 teori saja ,,jadi gubernur g ada yg becus,,,,,<br>Sok sokan nilai kalian aja g bener kerjannya ,,,,👎👎👎<br>Etika g pantas di tiru sekongkol membuli paslon 2,,"
@endahjulia2475,2024-01-12T16:30:11Z,2024-01-12T16:30:11Z,0,Bismillahirrahmanirrahim smga pak Prabowo Subianto presiden ke 8 Republik Indonesia amiiiin ya Allah ya robb
@yanbriacarchannel733,2024-01-12T15:53:43Z,2024-01-12T15:53:43Z,1,"Rahasia negara mau dibongkar di publik,,hanya unk sebuah jabatan lalu apakah semua negara suka dgn Indonesia tidakkan?,kalau pengen tau pangil ddk bertiga omng bukan harus semua pada tau,,ibarat gini rumah tangga lu mau semua org saksikan ,,,otak itu pake 🤫bukan ambisi dan jatuhkan negara sendiri 01-03"
@royeko5341,2024-01-12T15:45:35Z,2024-01-12T15:45:35Z,0,Setuju
@afiralutfiandini4013,2024-01-12T11:35:53Z,2024-01-12T11:35:53Z,0,mukanya anies sumpah gue sebel bgt begitu julid
@oktesiabellahavina7860,2024-01-12T11:26:51Z,2024-01-12T11:26:51Z,0,Kok ga mau ditanya
@LscJJtv,2024-01-12T10:02:50Z,2024-01-12T10:02:50Z,0,"Kocak Njir Pertahanan Transparan Semua Mah, Di Negara Manapun Gada Semua Pertahanan Transparan, Ibarat Mau NgeGank Bilang&quot;. Gak Akan Berhasil<br>Caper Anis."
@srisuyanto7225,2024-01-12T09:15:00Z,2024-01-12T09:15:00Z,0,"Najwa susah ngajak ngobrol sama cak nun, nah klo ngajak ngobrol sama Sabrang saya kira Sabrang OKE."
@joggyjogja5013,2024-01-12T09:00:47Z,2024-01-12T09:00:47Z,0,"Ketika nana interview gibran saat gibran menunjukan foto wisuda, gibran ngomong foto itu sedang dipersoalkan oleh dua tokoh, dan fotonya editan, knapa ga dikejar pertanyaan kalau bukan editan, tangan siapa yg dibawah ijzah itu orangnya ada dua kok tangannya ada 5?"
@akmalmaximal,2024-01-12T08:55:24Z,2024-01-12T08:55:24Z,1,"Saya baru nonton, pantas pada mewek karena calonnya dibantai 😅😅😅😅<br><br><a href=""http://www.youtube.com/results?search_query=%23ganjarmahfud2024"">#ganjarmahfud2024</a><br><a href=""http://www.youtube.com/results?search_query=%23ganjarmahfudmenang"">#ganjarmahfudmenang</a><br><a href=""http://www.youtube.com/results?search_query=%23ganjarmahfud"">#ganjarmahfud</a>"
@user-qv1ei7jx4j,2024-01-12T08:49:45Z,2024-01-12T08:49:45Z,1,Intinya debat X ini ganjar MVP🎉
@rizalthalib7106,2024-01-12T08:03:19Z,2024-01-12T08:03:19Z,0,setuju debat di mata najwa
@mayalatep6185,2024-01-12T06:06:20Z,2024-01-12T06:06:49Z,0,aku pengen milih prabowo tapi disatu sisi aku pingin lihat kalo anis jadi presiden tuhh kek mana kinerjanya
@dimassetiawan6609,2024-01-12T05:51:08Z,2024-01-12T05:51:08Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=15836"">4:23:56</a> yakin?😂😂😂😂"
@muhammadsyahrulmukhtar5712,2024-01-12T05:39:53Z,2024-01-12T05:39:53Z,0,MAS ANIISS MAS ANIS 🤣🤣🤣🤣🤣
@muhammadsyahrulmukhtar5712,2024-01-12T05:36:41Z,2024-01-12T05:36:41Z,1,02 membahas NKRI .  1 dan 3 membuly dan menghujat . sehat?🤣🤣🤣🤣🤣🤣🤣🤣🤣
@vidyafitrihandayani4374,2024-01-12T05:01:17Z,2024-01-12T05:01:17Z,1,sebenernya komentar anies perihal rumah dinas itu ada benernya tapi jgn tutup fakta juga gak sedikit pensiunan TNI yang gak mau hengkang dari rumah dinas + banyak kasus juga rumah dinas malah dijual oleh beberapa oknum pesiunan.
@sezjaibrahim451,2024-01-12T04:45:29Z,2024-01-12T04:45:29Z,1,❤no 2
@Rhey619-di8dt,2024-01-12T04:41:54Z,2024-01-12T04:41:54Z,0,"Jujur sya dulu masi bingung mau pilih capres yg mana, tpi stelah sya melihat dan menyimak debat capres skarang akhirnya sya sadar klo capres ganjar dan anis hanya pandai omon omon doang dan memfitnah/menjatuhkan brabowo. Sya tidak ingin indonesia di pimpin oleh pemimpin yg hnya pandai omon omon doang tanpa kerja dan hasil yg nyata.. smoga pak brabowo kali ini bsa menjabat jadi presiden dan melanjutkan progam2 pak jokowi yg tadinya sudah baik menjadi lebih baik lagi.<br> Jngan smpai di serahkan kepeminpin yg hanya pandai omon, bikin rusak negara aja.."
@dannifajarprasetyo9424,2024-01-12T04:39:50Z,2024-01-12T04:39:50Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=15791"">4:23:11</a><br>hmm menarik, ngasih contoh Amerika, menurut saya Amerika gak patut dicontoh sih, rakyatnya Amerika aja banyak tingkah randomnya, tpi klo niru gaya debat Amerika &quot;sedikit aja&quot; kayak gitu apakah rakyat kita sendiri juga mau dibawa dibuat sedikit demi sedikit tingkah randomnya kayak rakyat Amerika?? secara gak langsung ngasih contoh gak baik dong &quot;itu&quot;"
@ivanhadianto8767,2024-01-12T04:26:45Z,2024-01-12T04:26:45Z,0,Emang nilai anis berapa si ges pas jadi gubernur?pengen tauu aj nii 😂😂😂
@perpustakaanmaduwa5216,2024-01-12T03:23:29Z,2024-01-12T03:23:29Z,0,"kenapa kok hanya seorang ASN dan Prajurit,Buruh,,lantas Guru Madrsah Swasta yg digaji perJam. apa tidak bisa layak kayak Buruh???"
@jamalsaje,2024-01-12T02:35:12Z,2024-01-12T02:35:12Z,1,Anies layak jdi presiden
@momentschannel8006,2024-01-12T02:31:16Z,2024-01-12T02:31:16Z,0,Saya mencari pemimpin yang tidak munafik. Saya butuh penimpin yang jujur untuk nengatakan &#39;kebodohan&#39; dalam janji-janji manisnya bukan mencoba membully orang lain.
@winadinar3716,2024-01-12T02:17:01Z,2024-01-12T02:17:01Z,0,Setuju setujuuuu
@user-rr6cr7jq2n,2024-01-12T00:51:32Z,2024-01-12T01:17:49Z,0,lebih baik memilih yg jawaban nya jelas walau sekedar kata2 daripada jawaban debat ngawur ditanya apa dijawab apa gk jelas bgt apa lagi nanti klo udh jdi presiden pasti dijawab gk jelas. saran milih pemimpin liat dibelakang pendukung nya org2 bermasalah atau gk atau pengusaha. jangan lupa nonton lagi film dokumenter SEXY KILLER biar tau pasangan capres mana yg bermasalah ada divideo itu tentukan pilihan sebelum nyoblos
@user-gv1mo4rk9d,2024-01-11T22:30:55Z,2024-01-11T22:30:55Z,1,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=15370"">4:16:10</a> maaf saya kira cukup penjelasanya mungkin udah senior dan sudah tua jadi sudah mudah lupa dan sudah tidak bisa berfikir cepat dan yang satunya mungkin terlalu muda belum terbiasa bicara dan belum senior berwawasan terimakasih"
@jodisetiawan2,2024-01-11T19:43:47Z,2024-01-11T19:43:47Z,0,"Iyah di mata Najwa aja,klo pake waktu gak seru anggep aja kayak liat orang lagi maen bulu tangkis maen point target waktu, iya mba Nana besok debat nya di mata Najwa aja yah saya setuju klo debat di mata Najwa😁"
@akare_gaming,2024-01-11T19:03:17Z,2024-01-11T19:03:17Z,1,Kapan nih debat terbuka nga mba @najwasihab
@user-cb1md3no2c,2024-01-11T18:28:36Z,2024-01-11T18:28:36Z,0,Mata nazwa kan PRABOWO
@NamoraTangahu-hr2qu,2024-01-11T18:15:55Z,2024-01-11T18:15:55Z,0,Buku putih ndak ad yg falit bro...semuanya ad yg d bsar2kan n ad yg d kecilkan 😅
@NamoraTangahu-hr2qu,2024-01-11T18:08:59Z,2024-01-11T18:08:59Z,0,"Lho dri artis krna terkenal msyrkat pilih...gak tau apa2 asal ngomong doang,,"
@ammozachhanel,2024-01-11T17:06:28Z,2024-01-11T17:06:28Z,1,"Aku tetep padamu pak prabowo,anak muda tangerang dan sumsel ALL IN PRABOWO❤❤❤"
@tamimfaisal1224,2024-01-11T16:57:36Z,2024-01-11T16:57:36Z,1,Hidup prabroroo
@hijabpetualang5720,2024-01-11T16:45:14Z,2024-01-11T16:45:14Z,0,"Mbak Nana, tolong undang mereka ber 3 hadir di NARASI nya mbak Nana. Kalau masih menjatuhkan lawan dan asal memberi nilai ngawur, tolong timpuk pakai sepatu mulut nya."
@nauraallisya6546,2024-01-11T16:40:14Z,2024-01-11T16:40:14Z,0,"Kebayakan kena rosting sama komika,mayoritas komika dukung BPK yth H.Prabowo Subianto✌🏻"
@FreeThinker0,2024-01-11T16:20:29Z,2024-01-11T16:20:29Z,0,Yg di tengah sebelah najwa mangap2 doang ngapain coba disana
@assyfarahmadani1361,2024-01-11T16:13:58Z,2024-01-11T16:13:58Z,1,"Kenapa pada nyari alasan tentang kinerja pak prabowo semua si, emang kinerna kaliann berdua udah bener, ini kan debat buat kedepan, bukan ngedebatin masalah pak prabowo semua, ya allah klian jahat bngt 1&amp;3"
@WeGank27,2024-01-11T15:38:13Z,2024-01-11T15:38:13Z,1,"<a href=""http://www.youtube.com/results?search_query=%23antipdip"">#Antipdip</a>"
@Eyahera,2024-01-11T15:24:04Z,2024-01-11T15:24:04Z,0,Torang Orang Manado Deng BPK Prabowo Jo💃✌️ Oke gasss oke gass tambah dua Torang gasss💃😂
@Eyahera,2024-01-11T15:23:08Z,2024-01-11T15:23:08Z,0,Maju Nomor 2 🎉
@Eyahera,2024-01-11T15:22:30Z,2024-01-11T15:22:30Z,0,Haha gila . masa Data pribadi Negara..mau di publick🤣
@WildanAnggara-ux2xu,2024-01-11T15:00:36Z,2024-01-11T15:00:36Z,0,Semoga kejujuran menjadi yg terbaik ✌✌✊ bpk prabowo 💪
@Yudyapra,2024-01-11T14:54:25Z,2024-01-11T14:54:25Z,0,"Saya sebagai warga netral, perlu diakui anis menang (secara argumen) di Ronde 3 🤣"
@user-mq4rs6go4q,2024-01-11T14:37:22Z,2024-01-11T14:37:22Z,1,Anies❤
@rahmannorhalim47,2024-01-11T14:16:35Z,2024-01-11T14:16:35Z,0,Anis Terlalu tlol
@alasantri1807,2024-01-11T14:03:13Z,2024-01-11T14:03:13Z,3,Siapapun presidennya asal jangan gibran dan pdip.
@andrezahn9398,2024-01-11T14:02:03Z,2024-01-11T14:02:03Z,0,"Anis klo ngomong suka ga ngaca dan ga berpikir, sengaja bgt nyerang dan nyakitin orang didepan publik. Literally the real gapunya adab"
@bobiyudhistira2649,2024-01-11T12:58:01Z,2024-01-11T12:58:01Z,0,All in prabowo 👍
@goresanpena6931,2024-01-11T12:51:45Z,2024-01-11T12:51:45Z,0,"smua bahas visi misi ,anis said ,nyerang kinerja 😁.ngelawak aja"
@user-kx2eh8uc4u,2024-01-11T12:37:26Z,2024-01-11T12:37:26Z,0,Netizens aja yang jadi capres wkwk 😂
@user-lj1mz2gf6m,2024-01-11T12:20:47Z,2024-01-11T12:20:47Z,0,Aneh ya capres no 1 Ama 3 kok ngituin nya pertahanan trs
@cahyon0360,2024-01-11T12:02:46Z,2024-01-11T12:02:46Z,0,Kontribusi lu (Anies Baswedan) apasih buat bangsa Indonesia jadi menteri aja di pecat jadi gubernur doang semua orang juga bisa orang yang gak tamat sd juga bisa mau kalau dibolehkan mencalonkan diri
@cahyon0360,2024-01-11T12:01:01Z,2024-01-11T12:01:01Z,0,Ngomong agar kita bangga menjadi warga Indonesia<br>Itu udah dari dulu kita bangga menjadi warga Indonesia Anies Baswedan tanpa lu kita udah bangga jadi warga Indonesia
@MFCHANNELFadill,2024-01-11T11:56:14Z,2024-01-11T11:56:14Z,1,All IN BPK. PRABOWO SUBIANTO ✌
@trisnadwihapsari388,2024-01-11T11:18:14Z,2024-01-11T11:18:14Z,0,"Pasti nonton sih, kalau debat di mata najwa 😌😌😌 justru itu yg ditunggu :))))"
@achmadarif6364,2024-01-11T10:43:14Z,2024-01-11T10:43:14Z,0,Kasih cak bowo gk ada yg dampingi. Ibu negara nya bsk sapa ya...
@masirohiroh2698,2024-01-11T10:40:16Z,2024-01-11T10:40:16Z,0,dinegara mana pun ga ada oertahan negara di buka .<br>cobah buktikan ke saya negara mana yg pernah pertahanya di buka
@masirohiroh2698,2024-01-11T10:38:09Z,2024-01-11T10:38:09Z,0,ingat  ituh surat 5 ayat 11 .dalam alkuran udah tertulis .pa gemoy udah dapat oertanda dari langit ..aku dari awal tetep mikih pa gemoy dia mantan tentara
@masirohiroh2698,2024-01-11T10:25:50Z,2024-01-11T10:25:50Z,0,kacang lupa kulitnya masih mau dipilih .bagaimana sama rakyat kalau sudah jadi .. ya dinegara manapun masalah pertahanan pangan ada yg di buka ada yg tertutup .😊😊😊😊
@Kaulinanbaheula2024,2024-01-11T10:19:26Z,2024-01-11T10:19:26Z,0,SEMOGA YANG EDIT SALAM PAK PRABOWO DI ADZAB SAMA ALLAH SWT AAMIIN KUN FAYAKUN.
@annisafriskimarwadamhuri5088,2024-01-11T09:37:45Z,2024-01-11T09:37:45Z,2,"Pas debat, suporter ga usah dateng aja bisa ga siih? Cuma bikin ribut. Ga penting."
@annisafriskimarwadamhuri5088,2024-01-11T09:37:20Z,2024-01-11T09:37:20Z,0,"Pas debat, suporter ga usah dateng aja bisa ga siih? Cuma bikin ribut. Ga penting."
@Serang9816-ml3kt,2024-01-11T09:24:28Z,2024-01-11T09:24:28Z,6,Pak anis memang luar biasa. Penyampaian mengena. Terharu rasanya. Anis amin🤲☝
@St-fv2yj,2024-01-11T09:20:04Z,2024-01-11T09:20:04Z,1,"Intinya km memang akan kebantai dan menyedihkan ketika km tidak punya kemampuan apalgi ini bicara leadrship, harus matang dalm segala kondisi, mental leadship akan terlihat kala dia dlm underpreasure. benar kata Ganjar, jangan ikut debat klo tdk siap, ketika tdk ada prestasi lalu di serang dan di paksa untuk menunjukan hal yg tdk ada itu lah yg memicu emosi tak tertahankan lagi.  so, sdh saatnya Indonesia punya pemimpin sekaliber Pak ANIS."
@St-fv2yj,2024-01-11T09:15:39Z,2024-01-11T09:15:39Z,0,"Kecewa banget sama Mbak Najwa, ternyata dia bukan jurnalis yg indevendent, Kelihatan skali Narasi ini hadir untuk Prabowo. Iklannya cuma Prabowo Gibran. Suka tdk suka, tpi sy jeli dan sangat jelas melihat dari gestur tubuh dan pemilihan kata Najwa dalm berargumen. Narasi jadi tim yg seakan ingin membalas memojokan Pak Anis. wkwkwk........"
@user-yx5oq2uy5e,2024-01-11T08:47:32Z,2024-01-11T08:47:32Z,0,"Pak Prabowo trlalu baper, ingat yg di katakan Paslon lain adalah faktaa,."
